"","PFE.Open","PFE.High","PFE.Low","PFE.Close","PFE.Volume","PFE.Adjusted"
"2019-10-14",34.3074,34.487667,34.136623,34.440228,8700981,30.267962
"2019-10-15",34.582542,34.857685,34.544594,34.629982,15178232,30.434725
"2019-10-16",34.753323,34.867172,34.459202,34.478176,14435795,30.30131
"2019-10-17",34.620495,34.924099,34.506641,34.59203,15312090,30.401373
"2019-10-18",34.563568,34.819733,34.487667,34.59203,14219198,30.401373
"2019-10-21",34.772297,34.800758,34.497154,34.59203,13237081,30.401373
"2019-10-22",34.544594,34.819733,34.392788,34.563568,14549416,30.376362
"2019-10-23",34.449715,34.895638,34.364326,34.886147,14000598,30.659863
"2019-10-24",34.867172,34.95256,34.402279,34.525616,19998385,30.343008
"2019-10-25",34.535103,34.990513,34.449715,34.886147,17497665,30.659863
"2019-10-28",34.971539,35.559772,34.933586,35.370018,25800339,31.085117
"2019-10-29",36.053131,36.774193,35.97723,36.252373,32212032,31.860573
"2019-10-30",36.442123,36.83112,36.337761,36.508537,22019430,32.085709
"2019-10-31",36.423149,36.603416,36.223907,36.404175,24539860,31.993992
"2019-11-01",36.707779,36.944973,36.423149,36.423149,19263220,32.010658
"2019-11-04",36.726753,36.755219,36.081593,36.081593,17709730,31.710485
"2019-11-05",36.081593,36.148006,35.550285,35.559772,21688474,31.251884
"2019-11-06",35.683113,35.796963,35.436432,35.683113,18757722,31.360281
"2019-11-07",35.483871,35.654648,34.990513,35.018974,22727297,31.074034
"2019-11-08",34.990513,35.256168,34.943073,35.151802,26626886,31.191898
"2019-11-11",35.018974,35.113853,34.867172,35.037952,12542916,31.090876
"2019-11-12",34.943073,35.189754,34.819733,35.075901,13338370,31.124542
"2019-11-13",35.056927,35.056927,34.440228,34.724857,25855252,30.813051
"2019-11-14",34.686909,34.876659,34.459202,34.677418,25190600,30.77096
"2019-11-15",34.753323,35.550285,34.648956,35.370018,36378810,31.385536
"2019-11-18",35.474384,35.521824,35.066414,35.313091,18084532,31.335022
"2019-11-19",35.512333,35.749527,35.40797,35.730549,26475110,31.70545
"2019-11-20",35.645161,35.759014,35.113853,35.151802,19947582,31.191898
"2019-11-21",35.303604,35.996204,35.142315,35.806454,20942664,31.7728
"2019-11-22",35.853889,36.442123,35.759014,36.366222,25544006,32.269516
"2019-11-25",36.508537,36.888046,36.480076,36.698292,31592385,32.564178
"2019-11-26",36.565464,36.612904,36.100571,36.328274,34620633,32.235836
"2019-11-27",36.413662,36.726753,36.366222,36.650852,19201034,32.522076
"2019-11-29",36.565464,36.888046,36.537003,36.54649,9793873,32.429478
"2019-12-02",36.802658,36.812145,36.290321,36.328274,15645998,32.235836
"2019-12-03",36.015179,36.242886,35.901329,36.100571,20869832,32.033791
"2019-12-04",36.271347,36.299809,35.948769,36.185959,14501248,32.109558
"2019-12-05",36.404175,36.404175,35.853889,36.081593,13098058,32.016949
"2019-12-06",36.318787,36.54649,36.26186,36.328274,12868708,32.235836
"2019-12-09",36.148006,36.413662,36.148006,36.356735,15641571,32.261097
"2019-12-10",36.309299,36.603416,36.233398,36.508537,19171311,32.395798
"2019-12-11",36.404175,36.593929,36.242886,36.26186,15569372,32.176914
"2019-12-12",36.21442,36.641365,36.21442,36.565464,13414469,32.446312
"2019-12-13",36.54649,36.698292,36.119545,36.366222,16678496,32.269516
"2019-12-16",36.71727,37.381405,36.679317,37.134724,24187824,32.951443
"2019-12-17",37.419353,37.419353,36.850094,36.907021,29038016,32.749393
"2019-12-18",37.011387,37.077801,36.660343,36.897533,27339390,32.740971
"2019-12-19",37.0019,37.144215,36.821632,36.973434,22022276,32.808319
"2019-12-20",37.333965,37.514233,36.973434,37.220116,58199772,33.027218
"2019-12-23",37.400379,37.495255,37.125237,37.305504,17454345,33.102993
"2019-12-24",37.314991,37.419353,37.19165,37.277039,5187683,33.077732
"2019-12-26",37.28653,37.542694,37.19165,37.362431,9384078,33.1535
"2019-12-27",37.409866,37.590134,37.23909,37.305504,10117662,33.102993
"2019-12-30",37.28653,37.400379,36.897533,36.916508,11554264,32.757813
"2019-12-31",36.802658,37.19165,36.726753,37.172676,15175703,32.985111
"2020-01-02",37.28653,37.333965,36.888046,37.134724,16514072,32.951443
"2020-01-03",36.736244,37.229603,36.688805,36.935486,14922848,32.774654
"2020-01-06",36.83112,37.0019,36.71727,36.888046,15771951,32.732552
"2020-01-07",37.115749,37.125237,36.698292,36.764706,20108107,32.623104
"2020-01-08",36.774193,37.210625,36.764706,37.058823,16403507,32.884094
"2020-01-09",37.258064,37.258064,36.802658,36.897533,21971895,32.740971
"2020-01-10",36.982922,37.599621,36.973434,37.466793,21557357,33.246109
"2020-01-13",37.590134,37.732449,37.201138,37.390892,15392405,33.178761
"2020-01-14",37.409866,38.026566,37.28653,38.017078,20919160,33.734394
"2020-01-15",38.130932,38.776093,38.111954,38.586338,23925800,34.239521
"2020-01-16",38.700191,38.709679,38.254269,38.529411,16216422,34.189018
"2020-01-17",38.491463,38.719166,38.349148,38.434536,23083970,34.104836
"2020-01-21",38.311195,38.576851,38.130932,38.273247,23115696,33.961712
"2020-01-22",38.254269,38.339657,37.922199,38.130932,18097812,33.835423
"2020-01-23",38.130932,38.73814,38.074005,38.624287,27148510,34.273205
"2020-01-24",38.842506,38.870968,37.609108,37.779884,34143698,33.52393
"2020-01-27",37.390892,38.358635,37.23909,38.102467,31964026,33.810165
"2020-01-28",37.305504,37.466793,36.005692,36.185959,70202408,32.109558
"2020-01-29",36.166985,36.413662,35.626186,35.654648,34165726,31.638103
"2020-01-30",35.199242,35.265656,34.810246,35.170776,32316589,31.527536
"2020-01-31",35.04744,35.531307,35.009487,35.332069,33894005,31.672123
"2020-02-03",35.540798,36.091084,35.388992,35.588234,20875735,31.901756
"2020-02-04",36.129032,36.280834,35.702087,35.759014,31150865,32.054836
"2020-02-05",35.910816,36.593929,35.882355,36.21442,29443490,32.463074
"2020-02-06",36.470589,36.527515,36.081593,36.299809,21047748,32.539612
"2020-02-07",36.394688,36.432636,35.986717,36.100571,21903596,32.361019
"2020-02-10",36.252373,36.26186,35.787476,35.872864,19998385,32.156902
"2020-02-11",35.948769,36.176472,35.825428,36.138519,16027335,32.395035
"2020-02-12",36.138519,36.233398,35.787476,35.806454,22944315,32.097363
"2020-02-13",35.654648,35.654648,35,35.037952,22099745,31.408468
"2020-02-14",35.075901,35.142315,34.554081,34.639469,21006747,31.051268
"2020-02-18",34.677418,34.791271,34.411766,34.459202,17988513,30.889668
"2020-02-19",34.535103,34.629982,34.354839,34.373814,17750941,30.813133
"2020-02-20",33.880455,34.212524,33.595825,34.013283,42953135,30.489941
"2020-02-21",33.927895,33.984821,33.709679,33.889942,32425256,30.379383
"2020-02-24",33.244781,33.586338,32.827324,32.893738,37969296,29.486368
"2020-02-25",32.903225,32.960152,31.982922,32.19165,41878898,28.85701
"2020-02-26",32.485767,33.406071,32.277039,32.941177,47920005,29.528893
"2020-02-27",32.675522,33.880455,32.35294,32.35294,55444827,29.001591
"2020-02-28",31.774195,32.201138,30.863379,31.707781,66057447,28.42326
"2020-03-02",32.172676,33.159393,31.736242,33.092979,42034469,29.664974
"2020-03-03",33.377609,33.946869,32.125237,32.542694,46174475,29.17169
"2020-03-04",33.301708,34.59203,33.159393,34.535103,38712155,30.957716
"2020-03-05",33.823528,34.326378,33.358635,33.643265,35096303,30.158258
"2020-03-06",32.922199,33.368122,32.371918,33.225807,40931036,29.78404
"2020-03-09",31.745731,32.912712,31.461102,32.030361,43183856,28.712427
"2020-03-10",32.798862,32.884251,31.318787,32.817837,40548329,29.418329
"2020-03-11",32.030361,32.144215,30.037951,30.521822,65350213,27.360155
"2020-03-12",28.918406,30.360531,28.462997,28.481974,62731445,25.531609
"2020-03-13",29.667933,31.195446,28.681213,31.034157,60553038,27.819416
"2020-03-16",28.406073,30.626186,28.13093,28.633776,50995050,25.667686
"2020-03-17",30.018974,30.97723,29.02277,30.512335,54220606,27.351646
"2020-03-18",29.193548,30.93928,28.757116,30.702087,43884976,27.521744
"2020-03-19",30.56926,30.597723,28.472486,28.861481,59820929,25.871805
"2020-03-20",28.728653,29.098673,27.428843,27.52372,52488989,24.672615
"2020-03-23",27.286528,28.064516,26.451612,27.030361,52853041,24.230364
"2020-03-24",27.998102,28.510435,27.419355,28.178368,44466784,25.259449
"2020-03-25",27.988615,29.146111,27.514231,28.225805,44601275,25.301973
"2020-03-26",28.358635,30.351044,28.349146,30.123341,43269967,27.002949
"2020-03-27",29.222012,30.113852,29.089184,29.316889,38290344,26.280031
"2020-03-30",29.459204,31.166983,29.459204,30.996204,29943508,27.785393
"2020-03-31",30.740038,31.309298,30.588236,30.967743,29466151,27.75988
"2020-04-01",30.28463,30.626186,29.914612,30.123341,26709625,27.002949
"2020-04-02",30.265656,31.309298,30.123341,31.185959,27186876,27.955494
"2020-04-03",30.958254,32.153702,30.958254,31.91651,32837370,28.610371
"2020-04-06",32.182163,33.111954,32.049335,32.798862,40503217,29.401321
"2020-04-07",33.206833,33.368122,31.86907,31.888046,24226295,28.584854
"2020-04-08",32.248577,33.017078,31.726755,32.827324,25523980,29.426834
"2020-04-09",33.235294,33.937382,33.064514,33.576851,30648107,30.098717
"2020-04-13",34.117645,34.136623,32.941177,33.339657,18270141,29.886099
"2020-04-14",34.089184,34.753323,33.529411,34.573055,21845309,30.991732
"2020-04-15",34.212524,34.373814,33.757114,34.127136,21312196,30.592005
"2020-04-16",34.269451,34.402279,33.757114,34.041744,20657451,30.515455
"2020-04-17",34.629982,35.104362,34.25996,35.018974,24404843,31.391457
"2020-04-20",34.516129,35.018974,34.231499,34.231499,22530620,30.685558
"2020-04-21",33.946869,34.089184,33.557877,33.795067,23975233,30.294331
"2020-04-22",35.066414,35.104362,34.269451,34.392788,20182624,30.830141
"2020-04-23",34.421253,35.483871,34.421253,34.810246,20185365,31.204355
"2020-04-24",34.95256,35.512333,34.895638,35.464897,17353794,31.791187
"2020-04-27",35.664139,36.565464,35.645161,36.366222,23394057,32.599148
"2020-04-28",37.049335,37.210625,35.464897,35.967743,35666728,32.241943
"2020-04-29",36.489563,36.574951,35.777988,36.166985,26518535,32.420547
"2020-04-30",36.053131,36.537003,35.445919,36.394688,29450973,32.624668
"2020-05-01",35.910816,35.996204,35.474384,35.711575,22679867,32.012314
"2020-05-04",35.673622,35.97723,35.493359,35.6926,19893512,31.995306
"2020-05-05",36.821632,36.869068,36.309299,36.537003,24123952,32.752239
"2020-05-06",36.973434,37.011387,36.537003,36.537003,24047432,32.752239
"2020-05-07",36.442123,36.518028,35,35.066414,33546080,31.747255
"2020-05-08",35.341557,35.464897,35.142315,35.313091,19893618,31.970581
"2020-05-11",35.341557,36.252373,35.256168,36.148006,25620421,32.726471
"2020-05-12",36.166985,36.280834,35.426945,35.445919,19335314,32.090843
"2020-05-13",35.398483,35.502846,34.71537,35.151802,24596882,31.824556
"2020-05-14",34.914612,36.015179,34.895638,35.97723,22362507,32.571854
"2020-05-15",36.015179,36.21442,35.474384,35.825428,25460002,32.434422
"2020-05-18",36.375713,36.489563,35.702087,36.119545,22635177,32.700699
"2020-05-19",35.910816,36.072105,35.398483,35.749527,19476234,32.365704
"2020-05-20",36.005692,36.242886,35.626186,35.702087,17504200,32.322758
"2020-05-21",35.645161,35.721062,35.151802,35.351044,17652181,32.004944
"2020-05-22",35.208729,35.607212,35.066414,35.578747,15781226,32.21109
"2020-05-26",35.721062,35.92979,35.531307,35.56926,23260094,32.202499
"2020-05-27",35.493359,35.616699,35.075901,35.493359,25904158,32.133785
"2020-05-28",35.901329,36.470589,35.787476,36.223907,22521767,32.795185
"2020-05-29",36.309299,36.461102,35.654648,36.233398,48333067,32.80378
"2020-06-01",33.681213,33.899429,33.121441,33.643265,76884979,30.458813
"2020-06-02",33.709679,34.3074,33.444023,34.3074,42690900,31.060078
"2020-06-03",34.43074,34.544594,33.719166,34.3074,38751996,31.060078
"2020-06-04",33.880455,34.43074,33.870968,34.165085,27013388,30.931238
"2020-06-05",34.383301,34.620495,34.041744,34.146111,36705655,30.914061
"2020-06-08",33.965843,34.724857,33.851994,34.71537,30194149,31.429436
"2020-06-09",34.629982,34.781784,34.316887,34.354839,21675088,31.103025
"2020-06-10",34.497154,34.582542,34.051231,34.079697,29557217,30.853935
"2020-06-11",33.776093,33.851994,31.574953,31.593927,63166642,28.603449
"2020-06-12",32.333965,32.35294,31.356735,32.020874,37902472,28.989983
"2020-06-15",31.593927,31.992411,31.081594,31.650854,36247482,28.654987
"2020-06-16",31.86907,32.220116,31.043644,31.688805,55616945,28.689344
"2020-06-17",31.86907,32.039848,31.612904,31.840607,27509822,28.826778
"2020-06-18",31.565466,31.755219,31.290323,31.537003,32278855,28.551912
"2020-06-19",31.963947,32.011387,31.423149,31.707781,43986266,28.706526
"2020-06-22",31.622391,31.650854,31.223909,31.413662,23332503,28.440247
"2020-06-23",31.49905,31.54649,31.062618,31.091082,37690408,28.148195
"2020-06-24",31.034157,31.053131,30.360531,30.540796,30817695,27.65
"2020-06-25",30.464895,30.721064,30.199242,30.664137,27418651,27.761667
"2020-06-26",30.597723,30.626186,29.990513,30.398481,42153992,27.521158
"2020-06-29",30.796965,30.996204,30.550285,30.967743,23956261,28.036537
"2020-06-30",30.863379,31.195446,30.578749,31.024668,25451676,28.088072
"2020-07-01",32.770397,32.770397,31.992411,32.011387,73503009,28.981394
"2020-07-02",32.846298,33.064514,32.296017,32.741936,45270881,29.642794
"2020-07-06",33.159393,33.197342,32.618595,32.741936,27150935,29.642794
"2020-07-07",32.305504,32.590134,32.220116,32.28653,25148018,29.230492
"2020-07-08",32.267551,32.609108,31.850096,32.020874,24256545,28.989983
"2020-07-09",32.0019,32.144215,31.404175,31.745731,20363702,28.740881
"2020-07-10",31.935484,32.296017,31.774195,32.096775,24459019,29.058701
"2020-07-13",32.950665,33.889942,32.751423,33.406071,56569129,30.24407
"2020-07-14",33.557877,33.605312,33.092979,33.425049,32854129,30.261246
"2020-07-15",34.146111,34.155598,33.652752,33.889942,26294454,30.682142
"2020-07-16",33.776093,33.814041,33.45351,33.776093,18421812,30.579063
"2020-07-17",34.02277,34.468693,33.899429,34.392788,23347365,31.137388
"2020-07-20",35.56926,35.6926,34.459202,34.629982,36815693,31.352129
"2020-07-21",35.04744,35.180267,34.648956,34.810246,23588520,31.515331
"2020-07-22",36.271347,36.745731,35.597721,36.584438,90705554,33.121593
"2020-07-23",37.220116,37.400379,36.223907,36.442123,59639536,32.992741
"2020-07-24",36.081593,36.195446,35.417458,35.730549,33870501,32.348522
"2020-07-27",35.445919,35.815941,35.322582,35.616699,27640307,32.245449
"2020-07-28",36.565464,37.324478,36.110058,37.020874,56393954,33.516712
"2020-07-29",37.28653,37.428844,36.480076,37.248577,37033660,33.72287
"2020-07-30",36.318787,36.944973,36.242886,36.755219,32273796,33.601433
"2020-07-31",36.318787,36.764706,35.920303,36.508537,28472124,33.375923
"2020-08-03",36.631878,36.679317,36.26186,36.385201,31036400,33.263168
"2020-08-04",36.347248,36.698292,36.138519,36.423149,29448549,33.297863
"2020-08-05",36.49905,36.555977,36.176472,36.480076,24292697,33.349895
"2020-08-06",36.78368,37.096775,36.195446,36.309299,20922111,33.193779
"2020-08-07",36.337761,36.641365,36.204933,36.480076,23097251,33.349895
"2020-08-10",36.574951,36.679317,36.299809,36.423149,19964552,33.297863
"2020-08-11",36.584438,36.603416,35.74004,35.853889,21326847,32.777443
"2020-08-12",35.891842,36.574951,35.872864,36.366222,19957595,33.245811
"2020-08-13",36.119545,36.223907,35.939278,36.21442,15340021,33.10704
"2020-08-14",36.062618,36.423149,35.986717,36.110058,12901276,33.011631
"2020-08-17",36.091084,36.442123,36.005692,36.385201,17494187,33.263168
"2020-08-18",36.480076,36.489563,36.21442,36.394688,10846398,33.271839
"2020-08-19",36.508537,36.631878,36.166985,36.299809,15690055,33.185101
"2020-08-20",36.223907,36.802658,36.176472,36.736244,21957455,33.584095
"2020-08-21",36.916508,37.0019,36.593929,36.888046,25467170,33.72287
"2020-08-24",37.020874,37.039848,36.565464,36.850094,25011947,33.688171
"2020-08-25",36.537003,36.584438,36.005692,36.442123,26221201,33.315201
"2020-08-26",36.233398,36.309299,35.730549,36.100571,24083689,33.002956
"2020-08-27",36.015179,36.053131,35.749527,35.920303,22156556,32.838161
"2020-08-28",35.92979,36.110058,35.483871,35.967743,32830519,32.881535
"2020-08-31",35.901329,36.072105,35.578747,35.853889,30032465,32.777443
"2020-09-01",35.853889,35.882355,34.639469,34.990513,36145560,31.988148
"2020-09-02",34.886147,35.388992,34.535103,35.294117,29068688,32.265705
"2020-09-03",35.455406,35.56926,34.250473,34.535103,35956788,31.571815
"2020-09-04",34.620495,34.753323,34.032257,34.497154,26872257,31.537125
"2020-09-08",34.658443,34.734344,33.851994,34.089184,26736818,31.16416
"2020-09-09",34.43074,34.772297,34.288425,34.326378,27490533,31.381001
"2020-09-10",34.345352,34.459202,33.757114,33.823528,21650741,30.921299
"2020-09-11",33.908916,34.25996,33.633778,34.222012,24109301,31.285587
"2020-09-14",34.497154,35.616699,34.421253,35.113853,29565543,32.100914
"2020-09-15",35.28463,35.436432,34.924099,35.066414,22003726,32.057541
"2020-09-16",35.370018,35.398483,34.838711,34.895638,22208412,31.901415
"2020-09-17",34.895638,35.075901,34.677418,34.933586,17894390,31.936104
"2020-09-18",34.895638,35.170776,34.696396,34.753323,31694623,31.771313
"2020-09-21",34.506641,34.611008,33.567364,34.174572,26608968,31.24222
"2020-09-22",33.97533,34.468693,33.908916,34.392788,22727297,31.441715
"2020-09-23",34.478176,34.516129,34.127136,34.155598,23102521,31.224878
"2020-09-24",34.108158,34.193546,33.719166,33.927895,20859925,31.016712
"2020-09-25",33.719166,34.297913,33.700191,34.203037,14365598,31.268244
"2020-09-28",34.3074,34.705883,34.3074,34.525616,15044269,31.563147
"2020-09-29",34.563568,34.667931,34.184059,34.316887,13512491,31.372328
"2020-09-30",34.411766,35.066414,34.392788,34.819733,22629275,31.832022
"2020-10-01",35.018974,35.189754,34.3074,34.506641,22520396,31.545801
"2020-10-02",34.212524,34.781784,34.184059,34.516129,21461759,31.554472
"2020-10-05",34.658443,34.990513,34.478176,34.867172,19400029,31.875391
"2020-10-06",35.104362,35.132828,34.240986,34.316887,25233392,31.372328
"2020-10-07",34.402279,34.71537,34.184059,34.601517,22160034,31.632526
"2020-10-08",34.724857,35.275143,34.639469,35,17857395,31.996826
"2020-10-09",34.943073,35.218216,34.71537,34.905125,23667465,31.910091
"2020-10-12",34.819733,35.275143,34.601517,34.933586,19413837,31.936104
"2020-10-13",34.791271,35.227703,34.753323,35.009487,21543233,32.005497
"2020-10-14",35.113853,35.388992,34.696396,34.971539,22120298,31.970797
"2020-10-15",34.753323,34.857685,34.544594,34.677418,16089205,31.701923
"2020-10-16",35.170776,36.166985,35.123341,36.005692,42993503,32.916222
"2020-10-19",36.451614,36.859585,35.711575,35.863377,31931352,32.786125
"2020-10-20",35.92979,35.948769,35.436432,35.56926,22384852,32.517239
"2020-10-21",35.436432,35.531307,35.161289,35.180267,18984859,32.161625
"2020-10-22",35.180267,35.645161,35.132828,35.512333,19243616,32.465195
"2020-10-23",35.986717,36.318787,35.721062,36.223907,30557884,33.115711
"2020-10-26",35.92979,36.072105,35.559772,35.97723,33783124,32.890205
"2020-10-27",35.142315,36.166985,34.981026,35.512333,36851529,32.465195
"2020-10-28",34.914612,35.227703,33.510437,33.633778,33857537,30.747829
"2020-10-29",33.662239,33.814041,32.827324,33.472485,27545341,30.600374
"2020-10-30",33.434536,33.709679,33.055027,33.662239,25631067,30.773853
"2020-11-02",34.089184,34.392788,33.719166,34.373814,21430666,31.424364
"2020-11-03",34.563568,34.743832,34.231499,34.335861,21636617,31.389669
"2020-11-04",35.161289,36.166985,35.066414,35.417458,40870536,32.378464
"2020-11-05",35.341557,35.388992,34.525616,34.525616,33926995,31.887747
"2020-11-06",34.525616,34.838711,34.240986,34.535103,23870676,31.896505
"2020-11-09",39.71537,39.838711,36.413662,37.19165,230153864,34.350086
"2020-11-10",38.377609,38.462997,36.489563,36.698292,80091668,33.894424
"2020-11-11",36.888046,38.140415,35.958256,36.527515,58980997,33.736687
"2020-11-12",36.318787,36.375713,35.332069,35.626186,46767877,32.904224
"2020-11-13",35.92979,36.679317,35.777988,36.641365,40175634,33.841843
"2020-11-16",35.920303,36.005692,34.962048,35.417458,75530167,32.711445
"2020-11-17",36.490002,36.5,35.82,36.040001,46984500,33.286423
"2020-11-18",36.93,37.419998,36.299999,36.32,63442700,33.545033
"2020-11-19",36.599998,36.630001,35.860001,36.189999,43261800,33.424965
"2020-11-20",36.700001,37.310001,36.439999,36.700001,60633800,33.895996
"2020-11-23",37.029999,37.09,36.209999,36.52,43673100,33.729752
"2020-11-24",36.130001,36.740002,36.02,36.599998,42485300,33.803635
"2020-11-25",36.529999,36.560001,36.240002,36.529999,26955800,33.738983
"2020-11-27",36.779999,37.259998,36.75,37.23,25277000,34.385509
"2020-11-30",37.950001,38.799999,37.599998,38.310001,65425900,35.382988
"2020-12-01",39.400002,40.5,39.009998,39.41,72499700,36.398949
"2020-12-02",40.470001,41.41,40.299999,40.799999,84347500,37.682739
"2020-12-03",40.98,41.029999,39.52,40.09,68570100,37.026985
"2020-12-04",39.889999,40.450001,39.889999,40.34,35368100,37.257889
"2020-12-07",40.66,41.400002,40.369999,41.25,48253700,38.098362
"2020-12-08",41.400002,42.77,41.349998,42.560001,87039300,39.308273
"2020-12-09",43.07,43.080002,41.130001,41.849998,86118500,38.652519
"2020-12-10",41.82,42.220001,41.450001,41.73,57749200,38.541687
"2020-12-11",41.970001,42.07,40.689999,41.119999,60737000,37.978298
"2020-12-14",41.619999,41.66,39.07,39.209999,94809700,36.214222
"2020-12-15",39.060001,39.18,38.209999,38.709999,65712800,35.752426
"2020-12-16",38.18,38.470001,37.740002,37.84,56515300,34.948902
"2020-12-17",37.830002,38.119999,37.310001,38.029999,52036400,35.124382
"2020-12-18",37.990002,38.09,37.5,37.68,60259200,34.801121
"2020-12-21",37.279999,37.400002,36.91,37.380001,40891800,34.524044
"2020-12-22",37.209999,37.330002,36.599998,36.740002,33634400,33.932945
"2020-12-23",37.009998,37.650002,36.880001,37.439999,36182000,34.57946
"2020-12-24",37.400002,37.57,37.18,37.27,14790100,34.422447
"2020-12-28",37.360001,37.580002,36.68,36.82,26993700,34.006832
"2020-12-29",36.900002,37.200001,36.790001,37.049999,23152100,34.219254
"2020-12-30",37.029999,37.240002,36.700001,36.740002,24889800,33.932945
"2020-12-31",36.66,36.919998,36.290001,36.810001,30796500,33.997601
"2021-01-04",36.869999,36.939999,36.27,36.810001,33565700,33.997601
"2021-01-05",36.720001,37.369999,36.599998,37.189999,29909400,34.348564
"2021-01-06",36.830002,37.48,36.77,36.869999,34962500,34.053009
"2021-01-07",37.040001,37.150002,36.669998,37.060001,27809500,34.228489
"2021-01-08",37.16,37.529999,36.900002,37.130001,33462400,34.293148
"2021-01-11",37.220001,37.830002,37.150002,37.77,47286900,34.884247
"2021-01-12",37.700001,37.790001,36.82,37.18,47831100,34.339329
"2021-01-13",37,37.169998,36.639999,36.860001,31027900,34.043774
"2021-01-14",36.779999,36.959999,36.610001,36.75,30272000,33.942177
"2021-01-15",36.68,36.779999,36.400002,36.700001,34287800,33.895996
"2021-01-19",36.759998,37,36.619999,36.73,33451300,33.92371
"2021-01-20",36.790001,36.810001,36.459999,36.5,35400100,33.711277
"2021-01-21",36.389999,36.59,36.150002,36.48,33829700,33.692806
"2021-01-22",36.32,36.830002,36.25,36.549999,26271200,33.757458
"2021-01-25",36.549999,37.290001,36.32,37.279999,31728500,34.431679
"2021-01-26",37.27,37.599998,37.16,37.310001,27718700,34.4594
"2021-01-27",36.990002,37.040001,36.169998,36.240002,50561200,33.471146
"2021-01-28",35.950001,36.330002,35.84,35.860001,39466700,33.48048
"2021-01-29",36.880001,36.880001,35.619999,35.900002,60251900,33.517826
"2021-02-01",35.93,36.189999,35.720001,35.799999,40395800,33.424458
"2021-02-02",35.759998,35.779999,34.27,34.990002,84062400,32.668217
"2021-02-03",34.990002,35.290001,34.779999,34.84,38524200,32.528164
"2021-02-04",34.810001,35.080002,34.700001,34.889999,34284900,32.574844
"2021-02-05",34.919998,35.080002,34.779999,34.919998,31749600,32.602859
"2021-02-08",34.959999,35.009998,34.740002,34.82,31633900,32.509495
"2021-02-09",34.799999,35.060001,34.759998,34.970001,30170200,32.64954
"2021-02-10",35,35.080002,34.700001,34.740002,29039900,32.434803
"2021-02-11",34.799999,34.810001,34.279999,34.43,30885200,32.145374
"2021-02-12",34.439999,34.950001,34.360001,34.720001,25578600,32.416126
"2021-02-16",34.849998,34.860001,34.560001,34.689999,28730300,32.388115
"2021-02-17",34.57,35,34.459999,34.889999,26389400,32.574844
"2021-02-18",34.779999,34.880001,34.52,34.560001,24052500,32.266747
"2021-02-19",34.66,34.68,34.400002,34.439999,28145300,32.154705
"2021-02-22",34.330002,34.369999,34.040001,34.259998,34322500,31.986654
"2021-02-23",34,34.189999,33.68,33.91,37624200,31.659874
"2021-02-24",33.869999,34.049999,33.669998,33.75,30686100,31.510492
"2021-02-25",33.82,34.110001,33.540001,33.82,37506100,31.575842
"2021-02-26",33.84,33.900002,33.360001,33.490002,41462800,31.267746
"2021-03-01",33.59,33.93,33.509998,33.689999,30407800,31.454473
"2021-03-02",33.68,33.889999,33.5,33.509998,27670400,31.286415
"2021-03-03",33.509998,34.450001,33.439999,34.389999,46020200,32.108025
"2021-03-04",34.259998,35.09,33.84,34.200001,45449600,31.930632
"2021-03-05",34.290001,34.549999,33.959999,34.389999,30589900,32.108025
"2021-03-08",34.48,34.869999,34.330002,34.349998,24352300,32.070679
"2021-03-09",34.540001,34.849998,34.439999,34.450001,25167100,32.16404
"2021-03-10",34.639999,35.139999,34.52,34.93,33501800,32.612194
"2021-03-11",35.07,35.119999,34.66,34.709999,24557900,32.406788
"2021-03-12",34.560001,34.98,34.509998,34.939999,16342400,32.621525
"2021-03-15",35.009998,35.43,34.959999,35.41,21896100,33.060341
"2021-03-16",35.470001,35.860001,35.310001,35.830002,25022400,33.452469
"2021-03-17",35.830002,35.959999,35.119999,35.790001,42540100,33.415131
"2021-03-18",35.529999,35.970001,35.52,35.77,24729800,33.396458
"2021-03-19",35.75,35.82,35.470001,35.529999,48348900,33.172379
"2021-03-22",35.48,36.009998,35.360001,36,25427500,33.611195
"2021-03-23",35.82,35.93,35.32,35.360001,27970500,33.01366
"2021-03-24",35.48,35.93,35.369999,35.610001,22883400,33.24707
"2021-03-25",35.650002,35.790001,35.25,35.669998,24875300,33.303082
"2021-03-26",35.68,36.290001,35.639999,36.25,27944500,33.844604
"2021-03-29",36.029999,36.740002,35.900002,36.619999,27004800,34.190048
"2021-03-30",36.59,36.630001,36.02,36.110001,26303300,33.713894
"2021-03-31",36.150002,36.43,36.040001,36.23,26582700,33.825928
"2021-04-01",36.299999,36.450001,36.02,36.299999,21319900,33.891285
"2021-04-05",36.439999,36.57,36.099998,36.279999,22096900,33.872612
"2021-04-06",36.259998,36.400002,36,36.049999,20722900,33.657875
"2021-04-07",36.029999,36.240002,35.759998,35.91,21933800,33.527164
"2021-04-08",35.959999,36.150002,35.869999,35.959999,18129400,33.573841
"2021-04-09",35.900002,36.810001,35.900002,36.599998,31686700,34.171379
"2021-04-12",36.48,37.029999,36.330002,36.970001,29944900,34.516823
"2021-04-13",37.41,37.650002,36.889999,37.16,33967400,34.694214
"2021-04-14",37.169998,37.380001,36.959999,37.169998,23842900,34.703556
"2021-04-15",37.259998,37.740002,37.259998,37.599998,24945800,35.105022
"2021-04-16",37.869999,38.700001,37.810001,38.57,52829500,36.010651
