"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"2017-02-16",117,118.279999,117,118.080002,7119300,100.836792
"2017-02-17",118.190002,118.900002,118.050003,118.860001,8691400,101.502869
"2017-02-21",118.400002,119.889999,118.32,119.660004,8595100,102.186058
"2017-02-22",119.279999,119.769997,119.25,119.519997,5103900,102.066505
"2017-02-23",119.519997,121.900002,119.480003,121.699997,9980900,103.928169
"2017-02-24",121.5,122.739998,120.900002,122.730003,10835000,105.501244
"2017-02-27",122.129997,122.879997,122.099998,122.400002,5946200,105.217575
"2017-02-28",122.010002,122.650002,121.940002,122.209999,8885500,105.054253
"2017-03-01",122.489998,124.449997,122.419998,123.860001,9393900,106.472626
"2017-03-02",123.75,124.360001,123.019997,123.629997,6950200,106.274918
"2017-03-03",123.629997,123.93,123.230003,123.790001,5585200,106.412445
"2017-03-06",123.010002,124.43,122.599998,123.709999,6670700,106.343689
"2017-03-07",122.580002,124.459999,122.389999,123.830002,6644000,106.446838
"2017-03-08",123.75,124.68,123.5,124.099998,7909900,106.67894
"2017-03-09",124.580002,126.209999,124.169998,125.949997,8571100,108.269249
"2017-03-10",126.040001,126.489998,125.540001,126.209999,7395400,108.492729
"2017-03-13",125.830002,126.949997,125.790001,126.68,7162500,108.896751
"2017-03-14",126.860001,127.75,126.769997,127.050003,7679700,109.214828
"2017-03-15",127.050003,129,126.599998,128.960007,8360600,110.856712
"2017-03-16",128.440002,128.699997,127.769997,128.460007,7610700,110.426895
"2017-03-17",128.449997,128.940002,127.949997,128.059998,13300800,110.083046
"2017-03-20",128.039993,128.419998,127.970001,128.070007,5827500,110.091644
"2017-03-21",128.380005,128.449997,127.139999,127.25,7578600,109.386742
"2017-03-22",127.050003,127.650002,126.209999,126.260002,10272700,108.535713
"2017-03-23",126.099998,127,125.660004,125.900002,8508100,108.226257
"2017-03-24",125.860001,126.360001,125.129997,125.480003,6490300,107.865234
"2017-03-27",125.160004,126.139999,125.150002,125.800003,5004300,108.140289
"2017-03-28",125.620003,125.779999,124.779999,125.660004,5287600,108.019966
"2017-03-29",125.050003,125.330002,124.360001,124.919998,3971800,107.383835
"2017-03-30",124.739998,125.43,124.279999,124.660004,4711700,107.160355
"2017-03-31",124.110001,124.830002,124.029999,124.550003,5657600,107.065773
"2017-04-03",124.730003,125.309998,124.279999,124.690002,4956400,107.186142
"2017-04-04",124.510002,124.769997,124.220001,124.68,5358500,107.177528
"2017-04-05",124.720001,125.599998,124.410004,124.800003,5646300,107.280685
"2017-04-06",124.849998,125.459999,124.5,125.050003,4324200,107.495567
"2017-04-07",125.120003,125.470001,124.830002,124.919998,3615100,107.383835
"2017-04-10",124.870003,124.949997,124.230003,124.339996,4594200,106.885262
"2017-04-11",124.260002,124.790001,123.949997,124.220001,4161500,106.782104
"2017-04-12",124.540001,125.459999,124.360001,125.400002,5556600,107.796448
"2017-04-13",125.129997,125.650002,124.959999,124.989998,5396500,107.444008
"2017-04-17",125.019997,125.809998,124.93,125.720001,5367500,108.071526
"2017-04-18",123.18,123.370003,120.949997,121.82,13485700,104.719017
"2017-04-19",122.099998,122.279999,121.110001,121.370003,6993100,104.332176
"2017-04-20",121.860001,122.150002,121.349998,121.870003,6330100,104.761986
"2017-04-21",121.779999,122.040001,121.540001,121.760002,6021700,104.667427
"2017-04-24",122.519997,123.209999,122.150002,122.889999,5679000,105.638817
"2017-04-25",123.339996,123.75,123.010002,123.43,5090000,106.102989
"2017-04-26",123.790001,124.260002,123.480003,123.510002,5021800,106.171753
"2017-04-27",123.580002,124.309998,123.400002,123.739998,4225200,106.369476
"2017-04-28",123.849998,123.900002,123.129997,123.470001,4381800,106.137383
"2017-05-01",123.400002,123.779999,123,123.339996,4556400,106.025627
"2017-05-02",123.519997,123.739998,122.889999,123.699997,4881600,106.335075
"2017-05-03",123.589996,123.699997,123.040001,123.330002,3736500,106.017044
"2017-05-04",123.690002,123.949997,123.230003,123.949997,3753700,106.549995
"2017-05-05",123.800003,123.800003,122.860001,123.510002,4139800,106.171753
"2017-05-08",123.529999,123.800003,123.019997,123.25,3608600,105.948257
"2017-05-09",123.230003,123.470001,122.879997,123.209999,3762500,105.91391
"2017-05-10",122.910004,123.059998,122.379997,122.809998,4237400,105.570015
"2017-05-11",122.5,123.209999,122.339996,123.199997,4095900,105.905296
"2017-05-12",123.110001,124.099998,123.010002,123.639999,4097100,106.283516
"2017-05-15",124.410004,127.360001,124.330002,126.989998,9854600,109.163254
"2017-05-16",127.339996,128.369995,127.059998,127.769997,7233800,109.833748
"2017-05-17",127.769997,127.889999,126.449997,126.669998,6480800,108.888161
"2017-05-18",126.459999,127.870003,125.959999,126.970001,6571300,109.146057
"2017-05-19",127.029999,127.389999,126.440002,127,6957200,109.171844
"2017-05-22",126.629997,127.650002,126.629997,127.260002,4858200,109.39534
"2017-05-23",127.309998,128.149994,127.309998,127.519997,3972500,109.618851
"2017-05-24",127.790001,128,127.290001,127.510002,3965200,109.610268
"2017-05-25",126.739998,127.620003,126.330002,127.529999,5294300,110.354446
"2017-05-26",127.230003,127.669998,126.830002,126.919998,4005200,109.826569
"2017-05-30",126.699997,127.389999,126.190002,127.110001,3665400,109.991005
"2017-05-31",127.349998,128.800003,127.349998,128.25,8813500,110.977463
"2017-06-01",128.320007,128.779999,128.119995,128.779999,5790900,111.436089
"2017-06-02",129.050003,130.139999,128.830002,130.080002,6562600,112.560997
"2017-06-05",129.970001,130.520004,129.800003,130.360001,4634700,112.803284
"2017-06-06",130.179993,131.330002,130.029999,130.830002,5619100,113.209984
"2017-06-07",131,131.479996,130.580002,130.75,5765200,113.14077
"2017-06-08",130.75,131.399994,129.960007,130.550003,8101700,112.967697
"2017-06-09",130.369995,131.699997,130.309998,131.529999,5992500,113.81572
"2017-06-12",131.529999,131.830002,131.419998,131.820007,8020700,114.066673
"2017-06-13",131.75,132.729996,131.399994,132.020004,5733800,114.239716
"2017-06-14",132.509995,133.559998,132.509995,132.770004,7329400,114.888718
"2017-06-15",132,133.350006,131.809998,133.039993,5265000,115.12233
"2017-06-16",133.720001,134.600006,133.039993,134.350006,12639600,116.25592
"2017-06-19",134.149994,134.679993,133.490005,134.070007,7488700,116.013641
"2017-06-20",133.899994,134.759995,133.899994,134.220001,5201200,116.143463
"2017-06-21",134.289993,135.110001,134.020004,134.910004,5841100,116.740509
"2017-06-22",135.449997,137,135.270004,136.050003,7311000,117.72699
"2017-06-23",135.449997,136.509995,135.320007,136.429993,9007100,118.055794
"2017-06-26",136.479996,136.899994,136.199997,136.339996,5561800,117.977905
"2017-06-27",136.5,136.729996,134.990005,135.009995,6120500,116.827034
"2017-06-28",135.949997,136.199997,133.570007,133.820007,6557900,115.797287
"2017-06-29",133.399994,133.729996,132.309998,132.639999,5750000,114.776237
"2017-06-30",132.699997,133.199997,132.279999,132.289993,5264400,114.473351
"2017-07-03",132.789993,133.320007,132.649994,132.899994,2931000,115.001205
"2017-07-05",132.979996,134.059998,132.419998,133.639999,4302700,115.641548
"2017-07-06",133.610001,133.970001,132.410004,132.520004,4282200,114.672386
"2017-07-07",132.910004,133,131.690002,132.539993,4994100,114.689705
"2017-07-10",132.740005,132.869995,131.229996,131.550003,4019600,113.833031
"2017-07-11",131.429993,131.789993,130.479996,131.229996,3733100,113.556107
"2017-07-12",132.039993,132.889999,131.770004,132.229996,5053200,114.42144
"2017-07-13",132.100006,132.220001,130.990005,131.860001,4424400,114.101265
"2017-07-14",132,133,131.740005,132.600006,4383100,114.741615
"2017-07-17",132.710007,132.929993,131.75,132.149994,4939400,114.352203
"2017-07-18",131.619995,134.949997,131.080002,134.460007,10256000,116.351105
"2017-07-19",134.839996,135.410004,134.520004,135.210007,5503300,117.000107
"2017-07-20",135.729996,137.080002,135.619995,136.570007,6088600,118.176941
"2017-07-21",135.330002,136.270004,135.100006,135.309998,6773500,117.086624
"2017-07-24",134.990005,135.160004,132.850006,133.009995,8306700,115.09639
"2017-07-25",133.740005,133.850006,131.449997,131.880005,6262900,114.118576
"2017-07-26",131.660004,132.240005,130.75,130.949997,5382200,113.313828
"2017-07-27",130.850006,131.149994,129.570007,130.830002,5838100,113.209984
"2017-07-28",131.139999,131.990005,130.520004,131.850006,4970900,114.092628
"2017-07-31",132.139999,133.580002,132.100006,132.720001,5440800,114.845459
"2017-08-01",133.169998,133.350006,132.279999,132.509995,3837600,114.663734
"2017-08-02",132.080002,132.5,131.5,132.160004,4032100,114.360855
"2017-08-03",131.910004,133.399994,131.509995,133.350006,4327300,115.390594
"2017-08-04",133.740005,134.009995,132.800003,133.179993,3192800,115.243492
"2017-08-07",133.089996,133.479996,132.509995,132.860001,3010800,114.966614
"2017-08-08",132.5,132.800003,131.399994,132.270004,5535800,114.456039
"2017-08-09",132.809998,133.410004,132.369995,133.229996,6332300,115.286758
"2017-08-10",133.039993,133.850006,132.369995,133.089996,5607900,115.165627
"2017-08-11",133.639999,134.490005,132.75,133.100006,4270600,115.174278
"2017-08-14",134.199997,134.369995,132.869995,133.479996,3041100,115.50309
"2017-08-15",133.850006,133.940002,133.199997,133.380005,3931800,115.416542
"2017-08-16",134.080002,134.970001,133.860001,134.169998,4469900,116.100166
"2017-08-17",134.179993,134.740005,133.029999,133.039993,5741400,115.12233
"2017-08-18",132.669998,133.779999,132.380005,132.630005,4792800,114.767586
"2017-08-21",132.279999,133.649994,132.190002,133.449997,4660000,115.477142
"2017-08-22",133.270004,134.789993,132.899994,134.699997,4150300,116.558769
"2017-08-23",134.429993,134.490005,132.649994,132.800003,5129900,114.914688
"2017-08-24",132.820007,133.080002,132.270004,132.889999,5398400,114.992546
"2017-08-25",131.910004,132.559998,131.619995,131.679993,4133300,114.670357
"2017-08-28",131.679993,132.119995,131.490005,131.740005,5349200,114.72261
"2017-08-29",131.570007,132.449997,131.300003,132.210007,3277900,115.131905
"2017-08-30",132,132,130.899994,131.070007,5430800,114.139153
"2017-08-31",131.389999,132.5,131.25,132.369995,7407100,115.271202
"2017-09-01",132.600006,132.649994,130.940002,131.029999,3820800,114.104309
"2017-09-05",130.720001,131.179993,129.720001,129.899994,5146600,113.120262
"2017-09-06",130.539993,131,130.210007,130.669998,5601900,113.79081
"2017-09-07",130.860001,132.520004,130.25,132.190002,3800200,115.114464
"2017-09-08",132,132.339996,130.869995,130.979996,4854400,114.060776
"2017-09-11",131.369995,133.339996,131.020004,133.210007,5724200,116.002724
"2017-09-12",133.830002,133.880005,131.929993,132.630005,5465200,115.49765
"2017-09-13",132.669998,133.75,131.850006,132.449997,4679500,115.340889
"2017-09-14",132.139999,134.470001,131.990005,134.179993,6274500,116.84742
"2017-09-15",134.789993,135.449997,134.179993,134.449997,15522000,117.082527
"2017-09-18",134.440002,135.770004,134.110001,135.380005,5260800,117.892403
"2017-09-19",135.020004,135.789993,134.350006,135.220001,4903800,117.753044
"2017-09-20",133.25,134.289993,132.339996,133.220001,8705500,116.011429
"2017-09-21",133.309998,133.820007,131.380005,131.75,6051800,114.731308
"2017-09-22",131.990005,132.389999,131.270004,131.389999,4334900,114.417793
"2017-09-25",131.470001,131.759995,130.830002,131.169998,6017400,114.226219
"2017-09-26",131.5,131.940002,130.820007,130.940002,4516200,114.025925
"2017-09-27",131,131.089996,129.429993,129.75,5796100,112.989639
"2017-09-28",129.910004,130.270004,129.289993,129.470001,3992700,112.745827
"2017-09-29",129.580002,130.470001,129.050003,130.009995,5736900,113.216049
"2017-10-02",130.160004,131.330002,130.020004,131.220001,4492900,114.26976
"2017-10-03",131.649994,132.399994,131.360001,132.100006,3900800,115.036102
"2017-10-04",132.399994,133.179993,132.100006,132.889999,3589000,115.724052
"2017-10-05",132.889999,133.309998,132.360001,133.190002,3741100,115.985291
"2017-10-06",133,133.25,132.479996,133.220001,2469500,116.011429
"2017-10-09",133.660004,133.820007,133.169998,133.449997,3750500,116.211716
"2017-10-10",133.559998,134.130005,132.919998,133.899994,4184600,116.603554
"2017-10-11",134.880005,137.080002,134.369995,136.649994,8269400,118.998344
"2017-10-12",136.339996,137.520004,136.020004,136.830002,5172800,119.155106
"2017-10-13",136.600006,137.419998,136.339996,136.429993,4106600,118.80677
"2017-10-16",136.449997,137.259995,135.539993,136.119995,5120100,118.536797
"2017-10-17",137.669998,141.119995,137.059998,140.789993,11717300,122.603577
"2017-10-18",140.789993,141.580002,140.070007,140.679993,6827700,122.507767
"2017-10-19",140.710007,142.979996,140.539993,142.039993,9181300,123.692101
"2017-10-20",142.380005,143.619995,141.830002,142.399994,5634500,124.005592
"2017-10-23",142.130005,144.350006,142.080002,143.619995,6686000,125.068001
"2017-10-24",143.380005,143.380005,140.929993,141.639999,6585800,123.343796
"2017-10-25",141.160004,143.229996,140.960007,142.360001,6563600,123.970757
"2017-10-26",142.509995,143.75,141.380005,141.809998,5841100,123.491776
"2017-10-27",141,142.699997,140.199997,141.779999,5140100,123.465706
"2017-10-30",141.080002,141.210007,139.320007,140,6034300,121.915627
"2017-10-31",140.020004,140.259995,138.979996,139.410004,4832100,121.401825
"2017-11-01",139.830002,140.589996,139.339996,139.979996,5006800,121.898193
"2017-11-02",140.110001,140.289993,139.110001,139.929993,3494100,121.85466
"2017-11-03",139.729996,140.399994,139.300003,140.080002,2737000,121.98526
"2017-11-06",140.009995,140.490005,139.720001,139.759995,4220700,121.706612
"2017-11-07",140.080002,140.149994,138.910004,139.770004,4201900,121.715324
"2017-11-08",139.699997,141.869995,139.460007,141.320007,4440700,123.065109
"2017-11-09",140.860001,141.410004,139.800003,140.350006,3517100,122.220413
"2017-11-10",140.130005,140.130005,138.610001,139.559998,4240800,121.532463
"2017-11-13",139.009995,140.020004,138.419998,139.759995,4322300,121.706612
"2017-11-14",139.570007,140.279999,138.919998,139.490005,4078200,121.471458
"2017-11-15",139.229996,139.830002,138.75,139.100006,4811500,121.131905
"2017-11-16",139.419998,139.679993,138.639999,138.869995,4193800,120.931557
"2017-11-17",138.300003,138.860001,137.889999,138,4247400,120.173943
"2017-11-20",138.149994,138.559998,137.740005,137.929993,4266300,120.113007
"2017-11-21",138.449997,139.259995,138.190002,138.339996,5660600,120.470078
"2017-11-22",138.300003,138.380005,136.600006,137.289993,3917000,119.555656
"2017-11-24",137.5,138.380005,137.309998,138.009995,2606800,120.182678
"2017-11-27",137.509995,138.309998,137.479996,138.100006,3933100,120.997505
"2017-11-28",138.300003,140.529999,138.25,140.020004,5052800,122.679733
"2017-11-29",140.220001,140.630005,138.949997,139.809998,5851400,122.495728
"2017-11-30",140.059998,140.279999,138.479996,139.330002,8941900,122.075165
"2017-12-01",139.570007,140.529999,138.600006,139.979996,5990500,122.644661
"2017-12-04",140.619995,141.5,138.929993,139.009995,5916700,121.794807
"2017-12-05",139.789993,140.809998,139.199997,139.669998,6745300,122.37307
"2017-12-06",140.839996,141.960007,140.190002,141.059998,5591700,123.590904
"2017-12-07",140.009995,141.5,139.259995,140.009995,4713100,122.670967
"2017-12-08",140,140.759995,139.800003,140.589996,5101300,123.179131
"2017-12-11",140.899994,141.169998,139.830002,141.139999,4358600,123.661011
"2017-12-12",142.600006,143.570007,142.039993,142.600006,8016700,124.940262
"2017-12-13",142.5,143.429993,142.210007,142.889999,6118400,125.194313
"2017-12-14",143.520004,143.619995,141.610001,141.649994,5337900,124.107811
"2017-12-15",142.479996,143.139999,141.779999,142.460007,12517000,124.817558
"2017-12-18",142.559998,143.800003,141.399994,141.800003,5833200,124.239311
"2017-12-19",141.889999,142.380005,141.360001,141.779999,6580100,124.221764
"2017-12-20",142.259995,142.580002,141.080002,141.160004,6289800,123.678551
"2017-12-21",141.589996,142.169998,141.020004,141.059998,6284700,123.590904
"2017-12-22",141,141.350006,140.039993,140.119995,4665600,122.767334
"2017-12-26",140.460007,140.539993,139.679993,140.089996,3271100,122.741051
"2017-12-27",140.419998,141.149994,140.199997,140.570007,3753600,123.161629
"2017-12-28",140.699997,141,140.330002,140.559998,2485000,123.15284
"2017-12-29",140.979996,141.210007,139.580002,139.720001,4452900,122.416893
"2018-01-02",139.660004,139.949997,138.720001,139.229996,6842100,121.987549
"2018-01-03",139.360001,140.679993,138.899994,140.559998,5350500,123.15284
"2018-01-04",140.449997,141.139999,140.220001,140.550003,4837600,123.144104
"2018-01-05",140.690002,141.820007,140.279999,141.710007,6158800,124.160431
"2018-01-08",141.699997,142,140.919998,141.889999,5129800,124.318138
"2018-01-09",142.369995,145.679993,142.259995,144.139999,8897000,126.289497
"2018-01-10",143.550003,144.160004,143.320007,143.970001,6558600,126.140541
"2018-01-11",144.130005,144.899994,143.690002,144.789993,4962200,126.859016
"2018-01-12",144.990005,146.419998,144.899994,145.759995,5450600,127.708885
"2018-01-16",146.419998,148.059998,146.029999,146.860001,8804000,128.672653
"2018-01-17",147.839996,148.320007,145.479996,146.979996,10619700,128.777786
"2018-01-18",146.929993,147.440002,145.970001,146.919998,5554800,128.725204
"2018-01-19",147.460007,147.649994,146.419998,147.360001,8738800,129.110703
"2018-01-22",147.009995,148.139999,146.720001,148.139999,7010400,129.794098
