"","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
"2020-06-11",78,80.610001,76.730003,77.589996,5266500,77.245567
"2020-06-12",80.93,81,76.160004,77.449997,4733600,77.106194
"2020-06-15",74.540001,78.43,73.849998,77.480003,3402900,77.13607
"2020-06-16",81.290001,81.739998,76.720001,78.25,3103900,77.902649
"2020-06-17",77.860001,78.470001,75.849998,76.419998,3457400,76.080765
"2020-06-18",75.739998,79.139999,75.43,78.160004,3899000,77.813049
"2020-06-19",79.230003,79.260002,75.389999,76.169998,4260900,75.831879
"2020-06-22",75.949997,76.809998,74.830002,76.080002,1949500,75.742271
"2020-06-23",76.739998,76.949997,75.160004,75.68,3956900,75.344048
"2020-06-24",75,75,71.589996,73.190002,3776700,72.865112
"2020-06-25",72.489998,72.730003,70.809998,72.510002,3999700,72.188133
"2020-06-26",72.190002,72.300003,69.830002,71.160004,9989300,70.844116
"2020-06-29",71.519997,73.919998,70.110001,73.919998,3244000,73.591858
"2020-06-30",73.550003,73.940002,72.019997,73.449997,4377300,73.123955
"2020-07-01",74.68,76.529999,74.120003,74.440002,3177000,74.109558
"2020-07-02",76.790001,76.980003,74.129997,74.519997,1766300,74.189194
"2020-07-06",76.080002,76.349998,74.980003,76.239998,2942700,75.901566
"2020-07-07",75.260002,75.459999,73.75,74.169998,2761100,73.840759
"2020-07-08",74.300003,75.089996,73.400002,75.089996,3596800,74.756676
"2020-07-09",75.410004,75.589996,72.519997,74.129997,2809600,73.800934
"2020-07-10",73.830002,75.269997,73.5,75.239998,2168300,74.906006
"2020-07-13",75.550003,76.260002,73.550003,73.580002,2984900,73.25338
"2020-07-14",73.209999,73.540001,71.860001,73.510002,2452000,73.183693
"2020-07-15",76.599998,81.480003,76.010002,80.919998,4597000,80.560799
"2020-07-16",79.800003,81.220001,78.959999,80.889999,2863200,80.530922
"2020-07-17",80.669998,80.690002,78.510002,79.900002,2268600,79.545319
"2020-07-20",79.440002,80.32,77.529999,78.169998,2103400,77.822998
"2020-07-21",79.309998,80.400002,78.540001,80.120003,2086800,79.764351
"2020-07-22",79.610001,80.349998,78.790001,79.620003,2583900,79.266571
"2020-07-23",78.720001,79.230003,77.110001,78.860001,2150100,78.509941
"2020-07-24",78.419998,78.5,76.93,77.43,1257400,77.086288
"2020-07-27",76.550003,77.449997,75.360001,77.339996,2389700,76.996689
"2020-07-28",77.019997,77.580002,76.5,76.669998,2194800,76.329651
"2020-07-29",77.25,78.010002,76.93,77.389999,1605100,77.046455
"2020-07-30",76.5,76.959999,75.379997,76.139999,2288600,75.802002
"2020-07-31",75.68,75.760002,74.019997,75.050003,4115100,74.71685
"2020-08-03",74.400002,75.620003,73.5,74.739998,1965600,74.408218
"2020-08-04",74.800003,78.419998,74.470001,78.32,2856700,77.972336
"2020-08-05",79.610001,80.029999,77.830002,80,3917600,79.644882
"2020-08-06",79.300003,83.599998,78.029999,82.699997,5000300,82.332886
"2020-08-07",82.349998,83.860001,81.209999,83.699997,3257100,83.328445
"2020-08-10",84.529999,87.220001,84.199997,86.199997,3588500,85.817352
"2020-08-11",87.550003,88.459999,86.449997,87.019997,5012200,86.633713
"2020-08-12",88.610001,88.699997,85.360001,85.889999,2169600,85.508728
"2020-08-13",85.25,87.050003,84.260002,85.5,1721100,85.120461
"2020-08-14",85.889999,86.839996,85.25,86,1899400,85.61824
"2020-08-17",86.07,86.199997,84.199997,84.980003,2360900,84.602783
"2020-08-18",85.010002,85.220001,83.360001,84.07,1806600,83.6968
"2020-08-19",84.599998,85.400002,83.879997,84.489998,2010600,84.114944
"2020-08-20",83.470001,85.709999,83.120003,85.099998,2274300,84.722237
"2020-08-21",85.5,87.440002,85.160004,87.349998,2318500,86.962242
"2020-08-24",87.849998,89.209999,86.800003,88.400002,2468500,88.007591
"2020-08-25",89.720001,90.610001,88.269997,88.440002,2053300,88.047417
"2020-08-26",88.209999,88.209999,86.699997,86.800003,2210300,86.414696
"2020-08-27",87.660004,89.290001,87.589996,88.800003,3372800,88.405815
"2020-08-28",89.209999,92.059998,89.110001,91.730003,4251500,91.322807
"2020-08-31",91.610001,91.690002,89.480003,90.360001,3461700,89.958885
"2020-09-01",89.519997,92.160004,89.010002,91.709999,1712600,91.302895
"2020-09-02",91.889999,91.970001,90.379997,91.339996,3952700,90.934532
"2020-09-03",91.93,93.849998,90.309998,91.300003,2541000,90.894714
"2020-09-04",92.68,93.389999,90.75,90.940002,3775700,90.536316
"2020-09-08",90.120003,93.419998,89.68,91.900002,2781300,91.49205
"2020-09-09",91.699997,91.879997,90.129997,90.389999,2237900,89.988754
"2020-09-10",90.900002,93.139999,89.269997,89.360001,1774100,88.963333
"2020-09-11",89.610001,89.639999,86.209999,87.370003,1974200,86.982155
"2020-09-14",88.18,92.57,88.18,92.309998,2139200,91.90023
"2020-09-15",92.449997,93.779999,91.790001,91.940002,1945300,91.531883
"2020-09-16",92.459999,95.080002,91.639999,94.029999,3831400,93.612595
"2020-09-17",92.68,93.099998,90.620003,91.169998,3427500,90.765297
"2020-09-18",90.339996,91.339996,89.269997,89.639999,5451500,89.242088
"2020-09-21",87.199997,87.300003,83.519997,85.480003,5031400,85.100555
"2020-09-22",85.07,85.830002,83.949997,85.239998,3816000,84.86161
"2020-09-23",85.690002,87.330002,83.68,83.860001,2540900,83.487747
"2020-09-24",83.370003,84.75,81.480003,83.07,5307100,82.701241
"2020-09-25",83.059998,86.059998,82.830002,85.93,3255600,85.548553
"2020-09-28",87.82,89.440002,86.800003,89.059998,2289100,88.664658
"2020-09-29",88.900002,88.980003,86.43,86.599998,2977600,86.215584
"2020-09-30",87.540001,88.879997,85.169998,85.32,3127500,84.941261
"2020-10-01",85.919998,87.239998,85.550003,87.220001,1779400,86.832825
"2020-10-02",84.910004,88.019997,84.610001,87.959999,1644000,87.569542
"2020-10-05",88.449997,90.010002,87.860001,89.300003,1342600,88.903595
"2020-10-06",90.279999,92.389999,89.379997,89.599998,2128000,89.202263
"2020-10-07",90.410004,92.150002,90.410004,91.720001,2108500,91.312851
"2020-10-08",92.279999,92.93,91.139999,92.540001,2202500,92.129204
"2020-10-09",93,94.099998,91.260002,91.370003,1654800,90.964409
"2020-10-12",91.440002,91.779999,90.389999,91.349998,1411700,90.944496
"2020-10-13",90.800003,91.300003,88.190002,88.639999,2085700,88.246529
"2020-10-14",89,90.230003,87.800003,88.300003,2230200,87.908043
"2020-10-15",87.360001,88.699997,86.419998,88.68,1330100,88.286346
"2020-10-16",88.879997,90.099998,88.519997,89.5,1901800,89.102707
"2020-10-19",89.650002,90.839996,86.970001,87.550003,1557500,87.161362
"2020-10-20",88.529999,90.470001,87.769997,89.57,2279200,89.172394
"2020-10-21",89.330002,89.629997,88.199997,88.970001,3418900,88.575066
"2020-10-22",90.209999,94.43,89.709999,94.389999,4377300,93.971001
"2020-10-23",94.800003,95.669998,94.160004,94.610001,2407400,94.190025
"2020-10-26",92.919998,93,88.470001,90.379997,2002800,89.97879
"2020-10-27",90.25,90.459999,87.470001,87.669998,1667000,87.280815
"2020-10-28",85.980003,86.650002,83.839996,84.019997,2279500,83.647034
"2020-10-29",84.019997,87.449997,83.620003,86.510002,2546300,86.125977
"2020-10-30",85.760002,88.080002,84.779999,87.809998,2336000,87.420204
"2020-11-02",88,88.510002,86.519997,88,2352800,87.609367
"2020-11-03",88.75,91.949997,88.75,90.650002,3040800,90.247604
"2020-11-04",91.269997,96.620003,90.580002,93.089996,2985200,92.676765
"2020-11-05",93.330002,96.080002,93.07,94.080002,2397600,93.662376
"2020-11-06",93.650002,95.059998,92.279999,92.839996,2858900,92.427872
"2020-11-09",112.389999,116.730003,102.599998,104.190002,9584600,103.727501
"2020-11-10",105,106.449997,102.739998,104.239998,4420000,103.777267
"2020-11-11",104.650002,104.760002,101.449997,103.75,3696100,103.289444
"2020-11-12",102.330002,103.269997,100.830002,102.050003,2702600,101.597
"2020-11-13",102.910004,105.919998,102.650002,105.800003,2637000,105.33036
"2020-11-16",109.470001,109.709999,106.260002,106.580002,4475400,106.106888
"2020-11-17",104.559998,105.209999,102.540001,103.339996,2732800,102.881271
"2020-11-18",103.370003,105.629997,102.900002,103.349998,1901600,102.89122
"2020-11-19",102.330002,103.580002,102.010002,102.800003,3284000,102.343674
"2020-11-20",102.849998,103.370003,101.449997,101.760002,2302700,101.308289
"2020-11-23",102.889999,105.050003,102.410004,105.050003,3428200,104.583672
"2020-11-24",107.970001,109.620003,107.029999,108.940002,2827100,108.456413
"2020-11-25",108,108.150002,106.220001,106.300003,1847300,105.82814
"2020-11-27",106.620003,107,104.169998,104.410004,1008700,103.946518
"2020-11-30",104.040001,104.279999,101.769997,103.629997,2952700,103.169975
"2020-12-01",105.260002,105.639999,103.870003,104.839996,1946700,104.374611
"2020-12-02",104.300003,107.190002,103.800003,106.75,2069100,106.276131
"2020-12-03",107.129997,111.540001,107.129997,109.160004,3119200,108.675438
"2020-12-04",109.870003,111.239998,108.629997,110.849998,1261700,110.357941
"2020-12-07",110.279999,110.410004,108.330002,109.830002,1622600,109.342461
"2020-12-08",108.639999,110.760002,108.610001,109.050003,1838500,108.565918
"2020-12-09",109.5,109.959999,105.699997,106.699997,2165100,106.226349
"2020-12-10",106.25,107.849998,105.199997,107.360001,2360100,106.88343
"2020-12-11",106.809998,107.610001,104.300003,104.739998,2302600,104.275055
"2020-12-14",106.389999,106.389999,102.980003,103.040001,2034900,102.582603
"2020-12-15",105.550003,105.900002,102.910004,104.970001,1923400,104.504028
"2020-12-16",104.970001,105.360001,103.300003,104.410004,1955900,103.946518
"2020-12-17",105.040001,105.349998,103.550003,104.699997,2410700,104.235237
"2020-12-18",105.010002,106.919998,104.419998,104.610001,5231600,104.14563
"2020-12-21",101.949997,104.860001,101.330002,103.989998,3331300,103.528374
"2020-12-22",104.040001,104.559998,102.650002,102.949997,2393000,102.492996
"2020-12-23",104.019997,106.830002,103.32,106.510002,2196200,106.037201
"2020-12-24",106.559998,106.889999,105.650002,106.889999,822400,106.415512
"2020-12-28",107.989998,109.400002,107.120003,107.379997,1575100,106.903336
"2020-12-29",108.18,109.650002,107.510002,107.949997,1428000,107.470802
"2020-12-30",108.099998,110.839996,108.099998,110.18,1405100,109.69091
"2020-12-31",109.68,111.610001,108.690002,111.260002,1571400,110.766113
"2021-01-04",110.970001,111.309998,106.010002,107.459999,2759300,106.982979
"2021-01-05",107,109.080002,106.879997,107.949997,2564200,107.470802
"2021-01-06",108.07,112.080002,108.059998,110.769997,1868200,110.27829
"2021-01-07",111.449997,113.889999,111.25,113.290001,2640400,112.787102
"2021-01-08",113.919998,115.669998,113.029999,114.160004,4065100,113.653236
"2021-01-11",112.489998,113.709999,111.32,113.18,1527600,112.677582
"2021-01-12",113.18,114.089996,112.129997,112.330002,1792900,111.831367
"2021-01-13",112.279999,113.18,110.650002,111.870003,2041800,111.373413
"2021-01-14",112.559998,113.68,111.110001,112.110001,2360600,111.61235
"2021-01-15",111.43,111.639999,108.07,108.410004,2169400,107.928757
"2021-01-19",108.410004,109.510002,107.589996,107.93,1839600,107.45089
"2021-01-20",108.019997,108.589996,105.809998,107.699997,2771500,107.221916
"2021-01-21",107.68,109.919998,107.139999,108.82,1799700,108.336937
"2021-01-22",107.510002,107.889999,104.669998,104.959999,2894100,104.494087
"2021-01-25",104.099998,105.730003,102.589996,105.120003,5310200,104.653374
"2021-01-26",105.730003,106.269997,104.610001,104.669998,2800900,104.20536
"2021-01-27",102.949997,103.82,98.57,98.669998,4592600,98.232002
"2021-01-28",100.879997,104.839996,100.879997,104,6544200,103.538345
"2021-01-29",103.230003,103.239998,99.019997,101.389999,4844100,100.939919
"2021-02-01",102.379997,103.82,101.839996,101.919998,2860800,101.467567
"2021-02-02",103.18,107.050003,102.730003,105.790001,2556300,105.320396
"2021-02-03",105.809998,108.32,105.699997,106.599998,2373600,106.126793
"2021-02-04",107.389999,110.529999,107.339996,110.519997,2091400,110.029396
"2021-02-05",111.300003,112.599998,110.339996,111.669998,2279900,111.174286
"2021-02-08",112.690002,113.160004,110.620003,112.32,2061000,111.821404
"2021-02-09",112.239998,112.510002,110.18,110.349998,1590500,109.860153
"2021-02-10",110.169998,110.489998,108.809998,109.339996,2750400,108.854637
"2021-02-11",110.139999,111.169998,108.720001,109.5,1792200,109.013924
"2021-02-12",109.120003,112.410004,108.870003,112.139999,2128300,111.642204
"2021-02-16",112.830002,114.019997,112,113.610001,2927800,113.105682
"2021-02-17",110.830002,115.330002,108.809998,111.43,3816200,110.935356
"2021-02-18",108.970001,115.209999,108.5,114.120003,2695900,113.613419
"2021-02-19",114.959999,117.790001,114.510002,116.910004,3463300,116.391037
"2021-02-22",118.75,122.129997,117.540001,119.959999,4374200,119.42749
"2021-02-23",121.580002,122.309998,118.290001,121.949997,3703300,121.408661
"2021-02-24",123.349998,127.480003,122.379997,127.260002,4486200,126.695084
"2021-02-25",127.760002,128.160004,121.089996,122.980003,5262900,122.434097
"2021-02-26",123.589996,124.580002,120.139999,123.68,3615400,123.130989
"2021-03-01",125.720001,125.849998,122.800003,123.760002,2614900,123.210632
"2021-03-02",123.900002,125.089996,122.5,124.25,3325600,123.698448
"2021-03-03",124.25,125.839996,123.129997,123.129997,2108300,122.58342
"2021-03-04",123.25,123.32,117,120.720001,3555500,120.18412
"2021-03-05",121.900002,122.93,116.440002,122.870003,3696600,122.324585
"2021-03-08",123.519997,126.760002,122.019997,125.410004,2573200,124.853302
"2021-03-09",126.970001,126.970001,123.610001,124.120003,2560500,123.569031
"2021-03-10",124.389999,125.980003,122.800003,124.510002,1846700,123.957298
"2021-03-11",124.559998,126.199997,123.32,124.660004,1711000,124.106644
"2021-03-12",125.32,126.580002,124.339996,126.099998,1588800,125.540237
"2021-03-15",126.959999,128.919998,125.07,127.260002,1773000,126.695084
"2021-03-16",127.389999,127.779999,123.769997,123.959999,1819400,123.409744
"2021-03-17",123.5,127.620003,123.449997,127.139999,3831700,126.575623
"2021-03-18",126.57,128.679993,125.099998,125.639999,2550000,125.082283
"2021-03-19",125,125.919998,122.139999,124.389999,2810800,123.837822
"2021-03-22",124.510002,124.830002,122.400002,122.919998,2031200,122.374352
"2021-03-23",122.160004,122.599998,118.199997,118.900002,2659000,118.372192
"2021-03-24",119.830002,121.650002,118.470001,118.5,2035000,117.973969
"2021-03-25",117.540001,120.779999,116.150002,120.400002,2680800,119.86554
"2021-03-26",121.080002,121.610001,118.919998,121.120003,2149800,120.582344
"2021-03-29",120.93,121.339996,118.110001,119.050003,2135300,118.52153
"2021-03-30",118.949997,122.610001,118.690002,122.059998,2548900,121.518173
"2021-03-31",122.309998,122.82,120.839996,120.919998,2031500,120.383217
"2021-04-01",121.900002,122.099998,120.379997,121.650002,1696900,121.109985
"2021-04-05",123.120003,126.099998,122.989998,125.400002,2261100,124.843346
"2021-04-06",125.550003,127.540001,125.5,126.660004,1719500,126.097763
"2021-04-07",126.970001,127.32,124.260002,124.519997,1803800,123.967255
"2021-04-08",124.370003,126.129997,122.809998,124.75,1847100,124.19622
"2021-04-09",124.400002,124.459999,122.370003,124.349998,921500,123.798004
"2021-04-12",124.480003,125.440002,122.470001,125.279999,2057800,124.723869
"2021-04-13",123.779999,126.870003,122.43,126.110001,3377700,125.550194
"2021-04-14",126,128.279999,125.639999,126.519997,2461100,125.958366
"2021-04-15",127.370003,127.849998,125.779999,127.279999,1193000,126.714996
"2021-04-16",128.520004,129.050003,127.550003,128.050003,1721300,127.481575
"2021-04-19",127.489998,127.730003,125.260002,125.93,1451000,125.370987
